tanggal,komoditi,harga
2018-12-03,daging sapi lokal daging sandung lamur brisket,106666.6667
2018-12-04,daging sapi lokal daging sandung lamur brisket,90000.0
2018-12-05,daging sapi lokal daging sandung lamur brisket,106666.6667
2018-12-06,daging sapi lokal daging sandung lamur brisket,106666.6667
2018-12-07,daging sapi lokal daging sandung lamur brisket,106666.6667
2018-12-10,daging sapi lokal daging sandung lamur brisket,108333.3333
2018-12-11,daging sapi lokal daging sandung lamur brisket,100000.0
2018-12-12,daging sapi lokal daging sandung lamur brisket,100000.0
2018-12-13,daging sapi lokal daging sandung lamur brisket,103333.3333
2018-12-14,daging sapi lokal daging sandung lamur brisket,93333.33333
2018-12-17,daging sapi lokal daging sandung lamur brisket,91666.66667
2018-03-14,daging sapi lokal daging sandung lamur brisket,85000.0
2018-08-01,daging sapi lokal daging sandung lamur brisket,100000.0
2018-08-02,daging sapi lokal daging sandung lamur brisket,100000.0
2018-12-31,daging sapi lokal daging sandung lamur brisket,105000.0
2018-05-09,daging sapi lokal daging sandung lamur brisket,81667.0
2018-03-15,daging sapi lokal daging sandung lamur brisket,100000.0
2018-03-19,daging sapi lokal daging sandung lamur brisket,100833.0
2018-04-19,daging sapi lokal daging sandung lamur brisket,85000.0
2018-04-20,daging sapi lokal daging sandung lamur brisket,83333.0
2018-04-23,daging sapi lokal daging sandung lamur brisket,100000.0
2018-04-24,daging sapi lokal daging sandung lamur brisket,84167.0
2018-04-25,daging sapi lokal daging sandung lamur brisket,85000.0
2018-04-26,daging sapi lokal daging sandung lamur brisket,83333.0
2018-04-27,daging sapi lokal daging sandung lamur brisket,80000.0
2018-04-30,daging sapi lokal daging sandung lamur brisket,100000.0
2018-01-25,daging sapi lokal daging sandung lamur brisket,87667.0
2018-05-31,daging sapi lokal daging sandung lamur brisket,83333.0
2018-04-18,daging sapi lokal daging sandung lamur brisket,81667.0
2018-05-30,daging sapi lokal daging sandung lamur brisket,90000.0
2018-05-25,daging sapi lokal daging sandung lamur brisket,102500.0
2018-05-24,daging sapi lokal daging sandung lamur brisket,93333.0
2018-05-23,daging sapi lokal daging sandung lamur brisket,93333.0
2018-05-22,daging sapi lokal daging sandung lamur brisket,80000.0
2018-05-21,daging sapi lokal daging sandung lamur brisket,80000.0
2018-05-18,daging sapi lokal daging sandung lamur brisket,85000.0
2018-05-17,daging sapi lokal daging sandung lamur brisket,85000.0
2018-05-16,daging sapi lokal daging sandung lamur brisket,100000.0
2018-05-15,daging sapi lokal daging sandung lamur brisket,81667.0
2018-05-14,daging sapi lokal daging sandung lamur brisket,81667.0
2018-05-28,daging sapi lokal daging sandung lamur brisket,98333.0
2018-04-17,daging sapi lokal daging sandung lamur brisket,85000.0
2018-04-16,daging sapi lokal daging sandung lamur brisket,100000.0
2018-04-13,daging sapi lokal daging sandung lamur brisket,81667.0
2018-03-20,daging sapi lokal daging sandung lamur brisket,100000.0
2018-03-21,daging sapi lokal daging sandung lamur brisket,81667.0
2018-03-22,daging sapi lokal daging sandung lamur brisket,86667.0
2018-03-23,daging sapi lokal daging sandung lamur brisket,100000.0
2018-03-26,daging sapi lokal daging sandung lamur brisket,93333.0
2018-11-23,daging sapi lokal daging sandung lamur brisket,93333.0
2018-03-28,daging sapi lokal daging sandung lamur brisket,85000.0
2018-03-29,daging sapi lokal daging sandung lamur brisket,101667.0
2018-01-10,daging sapi lokal daging sandung lamur brisket,98333.0
2018-01-09,daging sapi lokal daging sandung lamur brisket,95000.0
2018-01-11,daging sapi lokal daging sandung lamur brisket,101667.0
2018-01-12,daging sapi lokal daging sandung lamur brisket,96667.0
2018-01-30,daging sapi lokal daging sandung lamur brisket,90167.0
2018-01-31,daging sapi lokal daging sandung lamur brisket,89333.0
2018-04-02,daging sapi lokal daging sandung lamur brisket,98333.0
2018-04-03,daging sapi lokal daging sandung lamur brisket,100000.0
2018-04-04,daging sapi lokal daging sandung lamur brisket,85000.0
2018-04-05,daging sapi lokal daging sandung lamur brisket,96667.0
2018-04-06,daging sapi lokal daging sandung lamur brisket,98333.0
2018-04-09,daging sapi lokal daging sandung lamur brisket,96667.0
2018-04-10,daging sapi lokal daging sandung lamur brisket,77500.0
2018-04-11,daging sapi lokal daging sandung lamur brisket,85000.0
2018-04-12,daging sapi lokal daging sandung lamur brisket,83333.0
2018-03-16,daging sapi lokal daging sandung lamur brisket,101667.0
2018-11-26,daging sapi lokal daging sandung lamur brisket,93333.0
2018-03-08,daging sapi lokal daging sandung lamur brisket,100000.0
2018-11-28,daging sapi lokal daging sandung lamur brisket,100000.0
2018-10-19,daging sapi lokal daging sandung lamur brisket,93333.0
2018-10-18,daging sapi lokal daging sandung lamur brisket,100000.0
2018-10-17,daging sapi lokal daging sandung lamur brisket,100000.0
2018-10-16,daging sapi lokal daging sandung lamur brisket,100000.0
2018-10-15,daging sapi lokal daging sandung lamur brisket,93333.0
2018-10-12,daging sapi lokal daging sandung lamur brisket,93333.0
2018-10-11,daging sapi lokal daging sandung lamur brisket,96667.0
2018-11-27,daging sapi lokal daging sandung lamur brisket,90000.0
2018-01-04,daging sapi lokal daging sandung lamur brisket,95000.0
2018-01-03,daging sapi lokal daging sandung lamur brisket,89167.0
2018-09-03,daging sapi lokal daging sandung lamur brisket,101667.0
2018-01-02,daging sapi lokal daging sandung lamur brisket,89167.0
2018-09-04,daging sapi lokal daging sandung lamur brisket,100000.0
2018-09-05,daging sapi lokal daging sandung lamur brisket,106667.0
2018-09-06,daging sapi lokal daging sandung lamur brisket,93333.0
2018-09-07,daging sapi lokal daging sandung lamur brisket,93333.0
2018-09-10,daging sapi lokal daging sandung lamur brisket,106667.0
2018-09-12,daging sapi lokal daging sandung lamur brisket,113333.0
2018-09-13,daging sapi lokal daging sandung lamur brisket,93333.0
2018-10-22,daging sapi lokal daging sandung lamur brisket,93333.0
2018-09-14,daging sapi lokal daging sandung lamur brisket,93333.0
2018-10-23,daging sapi lokal daging sandung lamur brisket,93333.0
2018-10-25,daging sapi lokal daging sandung lamur brisket,111667.0
2018-02-07,daging sapi lokal daging sandung lamur brisket,87667.0
2018-02-08,daging sapi lokal daging sandung lamur brisket,101667.0
2018-02-09,daging sapi lokal daging sandung lamur brisket,91667.0
2018-02-12,daging sapi lokal daging sandung lamur brisket,91667.0
2018-02-13,daging sapi lokal daging sandung lamur brisket,90000.0
2018-02-14,daging sapi lokal daging sandung lamur brisket,96667.0
2018-02-15,daging sapi lokal daging sandung lamur brisket,89333.0
2018-02-19,daging sapi lokal daging sandung lamur brisket,101667.0
2018-02-20,daging sapi lokal daging sandung lamur brisket,101667.0
2018-02-21,daging sapi lokal daging sandung lamur brisket,100000.0
2018-02-22,daging sapi lokal daging sandung lamur brisket,96667.0
2018-02-23,daging sapi lokal daging sandung lamur brisket,95833.0
2018-02-26,daging sapi lokal daging sandung lamur brisket,81667.0
2018-02-27,daging sapi lokal daging sandung lamur brisket,93333.0
2018-02-28,daging sapi lokal daging sandung lamur brisket,85000.0
2018-10-31,daging sapi lokal daging sandung lamur brisket,100000.0
2018-10-30,daging sapi lokal daging sandung lamur brisket,93333.0
2018-10-29,daging sapi lokal daging sandung lamur brisket,93333.0
2018-10-26,daging sapi lokal daging sandung lamur brisket,106667.0
2018-10-24,daging sapi lokal daging sandung lamur brisket,93333.0
2018-02-06,daging sapi lokal daging sandung lamur brisket,95000.0
2018-09-17,daging sapi lokal daging sandung lamur brisket,93333.0
2018-09-19,daging sapi lokal daging sandung lamur brisket,93333.0
2018-07-24,daging sapi lokal daging sandung lamur brisket,105000.0
2018-07-23,daging sapi lokal daging sandung lamur brisket,93333.0
2018-07-20,daging sapi lokal daging sandung lamur brisket,93333.0
2018-07-19,daging sapi lokal daging sandung lamur brisket,90000.0
2018-07-18,daging sapi lokal daging sandung lamur brisket,100000.0
2018-07-17,daging sapi lokal daging sandung lamur brisket,100000.0
2018-07-16,daging sapi lokal daging sandung lamur brisket,86667.0
2018-07-13,daging sapi lokal daging sandung lamur brisket,95000.0
2018-07-12,daging sapi lokal daging sandung lamur brisket,93333.0
2018-07-11,daging sapi lokal daging sandung lamur brisket,100000.0
2018-07-10,daging sapi lokal daging sandung lamur brisket,86667.0
2018-07-09,daging sapi lokal daging sandung lamur brisket,97500.0
2018-07-06,daging sapi lokal daging sandung lamur brisket,86667.0
2018-07-05,daging sapi lokal daging sandung lamur brisket,85000.0
2018-07-04,daging sapi lokal daging sandung lamur brisket,103333.0
2018-07-03,daging sapi lokal daging sandung lamur brisket,106667.0
2018-07-02,daging sapi lokal daging sandung lamur brisket,88333.0
2018-01-18,daging sapi lokal daging sandung lamur brisket,93333.0
2018-01-19,daging sapi lokal daging sandung lamur brisket,91667.0
2018-07-25,daging sapi lokal daging sandung lamur brisket,91667.0
2018-09-18,daging sapi lokal daging sandung lamur brisket,90000.0
2018-07-26,daging sapi lokal daging sandung lamur brisket,106667.0
2018-07-30,daging sapi lokal daging sandung lamur brisket,106667.0
2018-09-20,daging sapi lokal daging sandung lamur brisket,95000.0
2018-09-21,daging sapi lokal daging sandung lamur brisket,93333.0
2018-09-24,daging sapi lokal daging sandung lamur brisket,93333.0
2018-09-25,daging sapi lokal daging sandung lamur brisket,106667.0
2018-09-26,daging sapi lokal daging sandung lamur brisket,93333.0
2018-09-27,daging sapi lokal daging sandung lamur brisket,106667.0
2018-09-28,daging sapi lokal daging sandung lamur brisket,90000.0
2018-10-10,daging sapi lokal daging sandung lamur brisket,93333.0
2018-10-09,daging sapi lokal daging sandung lamur brisket,113333.0
2018-10-08,daging sapi lokal daging sandung lamur brisket,93333.0
2018-10-05,daging sapi lokal daging sandung lamur brisket,106667.0
2018-10-04,daging sapi lokal daging sandung lamur brisket,99167.0
2018-10-03,daging sapi lokal daging sandung lamur brisket,96667.0
2018-10-02,daging sapi lokal daging sandung lamur brisket,96667.0
2018-10-01,daging sapi lokal daging sandung lamur brisket,93333.0
2018-01-15,daging sapi lokal daging sandung lamur brisket,101667.0
2018-01-16,daging sapi lokal daging sandung lamur brisket,98333.0
2018-01-17,daging sapi lokal daging sandung lamur brisket,90000.0
2018-07-31,daging sapi lokal daging sandung lamur brisket,106667.0
2018-07-27,daging sapi lokal daging sandung lamur brisket,93333.0
2018-02-05,daging sapi lokal daging sandung lamur brisket,95000.0
2018-01-05,daging sapi lokal daging sandung lamur brisket,102500.0
2018-06-22,daging sapi lokal daging sandung lamur brisket,103333.0
2018-06-05,daging sapi lokal daging sandung lamur brisket,101667.0
2018-06-06,daging sapi lokal daging sandung lamur brisket,100000.0
2018-06-29,daging sapi lokal daging sandung lamur brisket,100000.0
2018-02-01,daging sapi lokal daging sandung lamur brisket,95000.0
2018-02-02,daging sapi lokal daging sandung lamur brisket,95000.0
2018-01-22,daging sapi lokal daging sandung lamur brisket,96667.0
2018-01-08,daging sapi lokal daging sandung lamur brisket,102500.0
2018-06-04,daging sapi lokal daging sandung lamur brisket,81667.0
2018-01-23,daging sapi lokal daging sandung lamur brisket,100000.0
2018-06-07,daging sapi lokal daging sandung lamur brisket,93333.0
2018-06-08,daging sapi lokal daging sandung lamur brisket,103333.0
2018-06-21,daging sapi lokal daging sandung lamur brisket,96667.0
2018-01-24,daging sapi lokal daging sandung lamur brisket,105000.0
2018-11-30,daging sapi lokal daging sandung lamur brisket,93333.0
2018-06-25,daging sapi lokal daging sandung lamur brisket,96667.0
2018-06-26,daging sapi lokal daging sandung lamur brisket,100000.0
2018-11-29,daging sapi lokal daging sandung lamur brisket,100000.0
2018-06-28,daging sapi lokal daging sandung lamur brisket,93333.0
2018-03-07,daging sapi lokal daging sandung lamur brisket,85000.0
2018-08-10,daging sapi lokal daging tetelan,65000.0
2018-08-13,daging sapi lokal daging tetelan,75000.0
2018-08-14,daging sapi lokal daging tetelan,81667.0
2018-08-15,daging sapi lokal daging tetelan,85833.0
2018-08-16,daging sapi lokal daging tetelan,86667.0
2018-09-05,daging sapi lokal daging tetelan,70000.0
2018-09-14,daging sapi lokal daging tetelan,73333.0
2018-08-22,daging sapi lokal daging tetelan,83333.0
2018-08-23,daging sapi lokal daging tetelan,100000.0
2018-08-27,daging sapi lokal daging tetelan,98333.0
2018-09-17,daging sapi lokal daging tetelan,68333.0
2018-08-20,daging sapi lokal daging tetelan,75000.0
2018-08-21,daging sapi lokal daging tetelan,88333.0
2018-09-13,daging sapi lokal daging tetelan,70000.0
2018-09-06,daging sapi lokal daging tetelan,70000.0
2018-08-08,daging sapi lokal daging tetelan,61667.0
2018-08-07,daging sapi lokal daging tetelan,63333.0
2018-09-12,daging sapi lokal daging tetelan,83333.0
2018-08-06,daging sapi lokal daging tetelan,66667.0
2018-08-03,daging sapi lokal daging tetelan,63333.0
2018-09-10,daging sapi lokal daging tetelan,76667.0
2018-08-01,daging sapi lokal daging tetelan,70000.0
2018-01-24,daging sapi lokal daging tetelan,63333.0
2018-09-03,daging sapi lokal daging tetelan,71667.0
2018-09-04,daging sapi lokal daging tetelan,65000.0
2018-09-07,daging sapi lokal daging tetelan,71667.0
2018-08-09,daging sapi lokal daging tetelan,61667.0
2018-08-02,daging sapi lokal daging tetelan,73333.0
2018-12-06,daging sapi lokal daging tetelan,66666.66667
2018-12-04,daging sapi lokal daging tetelan,65000.0
2018-03-07,daging sapi lokal daging tetelan,64167.0
2018-03-06,daging sapi lokal daging tetelan,66667.0
2018-03-05,daging sapi lokal daging tetelan,53333.0
2018-03-02,daging sapi lokal daging tetelan,72667.0
2018-03-01,daging sapi lokal daging tetelan,79333.0
2018-01-03,daging sapi lokal daging tetelan,75000.0
2018-01-02,daging sapi lokal daging tetelan,70833.0
2018-05-18,daging sapi lokal daging tetelan,60000.0
2018-08-31,daging sapi lokal daging tetelan,71667.0
2018-08-30,daging sapi lokal daging tetelan,63333.0
2018-08-29,daging sapi lokal daging tetelan,66667.0
2018-08-28,daging sapi lokal daging tetelan,66667.0
2018-12-31,daging sapi lokal daging tetelan,70000.0
2018-12-28,daging sapi lokal daging tetelan,70000.0
2018-12-27,daging sapi lokal daging tetelan,65000.0
2018-12-26,daging sapi lokal daging tetelan,66666.66667
2018-12-21,daging sapi lokal daging tetelan,63333.333329999994
2018-12-20,daging sapi lokal daging tetelan,64166.66667000001
2018-12-19,daging sapi lokal daging tetelan,60000.0
2018-12-18,daging sapi lokal daging tetelan,63333.333329999994
2018-12-17,daging sapi lokal daging tetelan,60000.0
2018-12-14,daging sapi lokal daging tetelan,66666.66667
2018-12-13,daging sapi lokal daging tetelan,80000.0
2018-12-12,daging sapi lokal daging tetelan,73333.33333
2018-12-11,daging sapi lokal daging tetelan,70000.0
2018-12-10,daging sapi lokal daging tetelan,73333.33333
2018-12-07,daging sapi lokal daging tetelan,71666.66667
2018-09-18,daging sapi lokal daging tetelan,65000.0
2018-12-05,daging sapi lokal daging tetelan,64166.66667000001
2018-12-03,daging sapi lokal daging tetelan,65833.33333
2018-09-19,daging sapi lokal daging tetelan,73333.0
2018-09-26,daging sapi lokal daging tetelan,63333.0
2018-09-21,daging sapi lokal daging tetelan,66667.0
2018-02-08,daging sapi lokal daging tetelan,73333.0
2018-01-26,daging sapi lokal daging tetelan,65000.0
2018-02-07,daging sapi lokal daging tetelan,67667.0
2018-02-06,daging sapi lokal daging tetelan,76667.0
2018-02-05,daging sapi lokal daging tetelan,75000.0
2018-11-08,daging sapi lokal daging tetelan,63333.0
2018-02-09,daging sapi lokal daging tetelan,63333.0
2018-11-09,daging sapi lokal daging tetelan,65000.0
2018-01-29,daging sapi lokal daging tetelan,79333.0
2018-11-13,daging sapi lokal daging tetelan,65000.0
2018-11-14,daging sapi lokal daging tetelan,73333.0
2018-11-15,daging sapi lokal daging tetelan,68333.0
2018-11-16,daging sapi lokal daging tetelan,64167.0
